,0
cat__CustomerId_CustomerId_2644,0.0
cat__CustomerId_CustomerId_2645,3.666259692102019e-06
cat__CustomerId_CustomerId_2648,1.1433801715504057e-05
cat__CustomerId_CustomerId_2651,3.34686191031168e-08
cat__CustomerId_CustomerId_2652,3.4669752717567064e-06
cat__CustomerId_CustomerId_2655,3.2911467375288926e-06
cat__CustomerId_CustomerId_2656,3.945317030089457e-06
cat__CustomerId_CustomerId_2662,1.5418066515079141e-09
cat__CustomerId_CustomerId_2663,0.0
cat__CustomerId_CustomerId_2664,5.604286986377785e-06
cat__CustomerId_CustomerId_2665,1.1910459099265168e-05
cat__CustomerId_CustomerId_2667,7.042309002517318e-07
cat__CustomerId_CustomerId_2668,1.8278299908283758e-05
cat__CustomerId_CustomerId_2669,7.602552719335137e-06
cat__CustomerId_CustomerId_2672,0.0
cat__CustomerId_CustomerId_2674,3.9691514608622645e-05
cat__CustomerId_CustomerId_2675,2.2690789372744796e-09
cat__CustomerId_CustomerId_2676,0.0
cat__CustomerId_CustomerId_2678,0.0
cat__CustomerId_CustomerId_2679,1.3336707402947466e-08
cat__CustomerId_CustomerId_2681,4.862685969104917e-06
cat__CustomerId_CustomerId_2682,0.00010765316103889054
cat__CustomerId_CustomerId_2684,4.990940218174935e-05
cat__CustomerId_CustomerId_2685,2.235367692932426e-05
cat__CustomerId_CustomerId_2686,9.845959583727984e-09
cat__CustomerId_CustomerId_2689,0.0
cat__CustomerId_CustomerId_2690,0.0
cat__CustomerId_CustomerId_2691,1.1751042429242677e-05
cat__CustomerId_CustomerId_2693,5.031069178725181e-06
cat__CustomerId_CustomerId_2694,0.00013874053486410444
cat__CustomerId_CustomerId_2696,9.785981516085879e-08
cat__CustomerId_CustomerId_2697,6.22923087124856e-06
cat__CustomerId_CustomerId_2698,2.765908916558648e-09
cat__CustomerId_CustomerId_2700,0.0
cat__CustomerId_CustomerId_2701,0.0
cat__CustomerId_CustomerId_2703,3.0445151269571326e-05
cat__CustomerId_CustomerId_2704,0.0
cat__CustomerId_CustomerId_2706,0.0
cat__CustomerId_CustomerId_2707,1.4140506617987288e-06
cat__CustomerId_CustomerId_2709,1.2009880390603123e-05
cat__CustomerId_CustomerId_2710,1.7219690683732557e-05
cat__CustomerId_CustomerId_2713,1.7339285151991264e-05
cat__CustomerId_CustomerId_2719,4.277535627224393e-08
cat__CustomerId_CustomerId_2722,1.1881173853190874e-05
cat__CustomerId_CustomerId_2723,7.959428286262837e-09
cat__CustomerId_CustomerId_2724,6.878331786200468e-05
cat__CustomerId_CustomerId_2728,3.3004150119995065e-07
cat__CustomerId_CustomerId_2731,1.8685347314651382e-05
cat__CustomerId_CustomerId_2732,5.196016449097684e-05
cat__CustomerId_CustomerId_2733,0.0
cat__CustomerId_CustomerId_2734,8.75853594392726e-06
cat__CustomerId_CustomerId_2735,0.0
cat__CustomerId_CustomerId_2736,1.4940242534089782e-05
cat__CustomerId_CustomerId_2737,7.650656108304859e-06
cat__CustomerId_CustomerId_2739,0.0
cat__CustomerId_CustomerId_2740,3.1666056135675686e-06
cat__CustomerId_CustomerId_2741,0.0
cat__CustomerId_CustomerId_2742,8.463637134716001e-08
cat__CustomerId_CustomerId_2743,7.762781196278951e-07
cat__CustomerId_CustomerId_2745,9.012080098026695e-05
cat__CustomerId_CustomerId_2746,4.7610139607627545e-06
cat__CustomerId_CustomerId_2747,1.1530159182304967e-06
cat__CustomerId_CustomerId_2749,9.091127460994563e-08
cat__CustomerId_CustomerId_2750,1.4661252990471274e-09
cat__CustomerId_CustomerId_2751,4.316920320252021e-05
cat__CustomerId_CustomerId_2754,6.502476928786193e-07
cat__CustomerId_CustomerId_2756,5.555016519670828e-06
cat__CustomerId_CustomerId_2757,3.630343444629961e-05
cat__CustomerId_CustomerId_2758,9.751592711430555e-09
cat__CustomerId_CustomerId_2759,1.534177026817863e-05
cat__CustomerId_CustomerId_2760,0.0
cat__CustomerId_CustomerId_2761,9.979199175325947e-09
cat__CustomerId_CustomerId_2762,2.4079899172871595e-05
cat__CustomerId_CustomerId_2767,8.641605185879962e-07
cat__CustomerId_CustomerId_2771,1.4242123088288982e-05
cat__CustomerId_CustomerId_2773,0.0
cat__CustomerId_CustomerId_2775,0.0
cat__CustomerId_CustomerId_2777,1.271963970196161e-05
cat__CustomerId_CustomerId_2782,0.0
cat__CustomerId_CustomerId_2785,2.5147759525451896e-08
cat__CustomerId_CustomerId_2786,7.573606510427995e-05
cat__CustomerId_CustomerId_2787,1.1150674394338071e-07
cat__CustomerId_CustomerId_2788,2.9363429281499484e-05
cat__CustomerId_CustomerId_2790,8.350109436930725e-08
cat__CustomerId_CustomerId_2791,0.00013102814073406757
cat__CustomerId_CustomerId_2793,4.81580124037665e-07
cat__CustomerId_CustomerId_2794,6.706357869274671e-07
cat__CustomerId_CustomerId_2796,1.2426318647765137e-07
cat__CustomerId_CustomerId_2797,4.038642399914262e-07
cat__CustomerId_CustomerId_2798,1.8621825147076126e-06
cat__CustomerId_CustomerId_2799,0.0
cat__CustomerId_CustomerId_2801,8.303629983919345e-06
cat__CustomerId_CustomerId_2802,1.6269323898973778e-07
cat__CustomerId_CustomerId_2803,1.484144909190779e-08
cat__CustomerId_CustomerId_2804,8.464949826905577e-06
cat__CustomerId_CustomerId_2806,1.0891251307618824e-06
cat__CustomerId_CustomerId_2807,5.074732713597101e-05
cat__CustomerId_CustomerId_2808,9.217707213968777e-07
cat__CustomerId_CustomerId_2809,1.8053564938377416e-06
cat__CustomerId_CustomerId_2811,3.515617696295362e-06
cat__CustomerId_CustomerId_2812,1.0023709366163361e-05
cat__CustomerId_CustomerId_2815,0.0
cat__CustomerId_CustomerId_2816,0.0
cat__CustomerId_CustomerId_2818,0.0
cat__CustomerId_CustomerId_2822,1.4056693266158078e-06
cat__CustomerId_CustomerId_2824,4.422008210178996e-06
cat__CustomerId_CustomerId_2825,2.359654319218872e-09
cat__CustomerId_CustomerId_2826,7.49724936829699e-09
cat__CustomerId_CustomerId_2827,9.199895626738759e-06
cat__CustomerId_CustomerId_2828,2.7065001821057058e-06
cat__CustomerId_CustomerId_2831,1.0947154546717188e-06
cat__CustomerId_CustomerId_2832,3.190090905215089e-06
cat__CustomerId_CustomerId_2833,1.801491337039282e-05
cat__CustomerId_CustomerId_2834,1.0334713920361479e-05
cat__CustomerId_CustomerId_2836,0.0
cat__CustomerId_CustomerId_2839,6.06219122039576e-06
cat__CustomerId_CustomerId_2840,1.268610389034091e-08
cat__CustomerId_CustomerId_2841,9.564699217418532e-07
cat__CustomerId_CustomerId_2843,0.0
cat__CustomerId_CustomerId_2844,3.407657843875669e-08
cat__CustomerId_CustomerId_2845,3.045724610936233e-08
cat__CustomerId_CustomerId_2846,3.294918889301444e-06
cat__CustomerId_CustomerId_2847,0.0001101329186310445
cat__CustomerId_CustomerId_2849,1.9256323718043392e-05
cat__CustomerId_CustomerId_2850,3.210687484896212e-05
cat__CustomerId_CustomerId_2851,0.0
cat__CustomerId_CustomerId_2852,2.0617992783309875e-09
cat__CustomerId_CustomerId_2853,2.1792016242795216e-05
cat__CustomerId_CustomerId_2854,0.0
cat__CustomerId_CustomerId_2855,6.246263718600812e-06
cat__CustomerId_CustomerId_2860,3.2251157574988387e-07
cat__CustomerId_CustomerId_2862,3.050824514290588e-07
cat__CustomerId_CustomerId_2865,8.957696019172334e-05
cat__CustomerId_CustomerId_2866,5.694361626906219e-06
cat__CustomerId_CustomerId_2868,1.8509165166022746e-07
cat__CustomerId_CustomerId_2869,4.44866142359796e-06
cat__CustomerId_CustomerId_2870,3.4189923605843172e-06
cat__CustomerId_CustomerId_2871,0.0
cat__CustomerId_CustomerId_2872,0.0
cat__CustomerId_CustomerId_2874,1.5839947524798696e-06
cat__CustomerId_CustomerId_2875,0.00010299953044127847
cat__CustomerId_CustomerId_2876,0.0
cat__CustomerId_CustomerId_2877,2.4912737854174815e-05
cat__CustomerId_CustomerId_2879,1.3432944135085957e-07
cat__CustomerId_CustomerId_2880,2.1075606117480443e-06
cat__CustomerId_CustomerId_2883,0.0
cat__CustomerId_CustomerId_2885,5.9344212536068084e-05
cat__CustomerId_CustomerId_2886,2.226162047089246e-06
cat__CustomerId_CustomerId_2887,6.708520450288577e-07
cat__CustomerId_CustomerId_2888,3.451359055048553e-07
cat__CustomerId_CustomerId_2889,9.458214503273064e-06
cat__CustomerId_CustomerId_2890,0.0
cat__CustomerId_CustomerId_2892,1.344695337758586e-05
cat__CustomerId_CustomerId_2893,4.639136035320374e-06
cat__CustomerId_CustomerId_2895,1.4748722166768545e-10
cat__CustomerId_CustomerId_2896,5.397502286710561e-08
cat__CustomerId_CustomerId_2898,8.464688681597612e-06
cat__CustomerId_CustomerId_2900,1.7255704713957971e-07
cat__CustomerId_CustomerId_2901,0.0
cat__CustomerId_CustomerId_2902,2.8326175565250107e-08
cat__CustomerId_CustomerId_2904,2.681457053740034e-06
cat__CustomerId_CustomerId_2906,5.262026054310833e-06
cat__CustomerId_CustomerId_2907,7.030318073225991e-06
cat__CustomerId_CustomerId_2909,8.595297551104901e-05
cat__CustomerId_CustomerId_2910,4.632469369972949e-07
cat__CustomerId_CustomerId_2911,3.3119841704996973e-07
cat__CustomerId_CustomerId_2912,1.0701478598617072e-05
cat__CustomerId_CustomerId_2913,2.553100692000589e-07
cat__CustomerId_CustomerId_2917,1.4009409479749178e-05
cat__CustomerId_CustomerId_2918,7.884134348493452e-06
cat__CustomerId_CustomerId_2919,1.2179946254089024e-08
cat__CustomerId_CustomerId_2920,8.087813033184371e-05
cat__CustomerId_CustomerId_2921,2.756121358799957e-05
cat__CustomerId_CustomerId_2922,0.0
cat__CustomerId_CustomerId_2923,2.9692649035012506e-07
cat__CustomerId_CustomerId_2924,5.951375851397245e-07
cat__CustomerId_CustomerId_2926,1.3700346709794368e-05
cat__CustomerId_CustomerId_2927,1.7495169851739408e-06
cat__CustomerId_CustomerId_2928,7.98233538353934e-06
cat__CustomerId_CustomerId_2930,4.201306383182862e-06
cat__CustomerId_CustomerId_2931,3.520084180898157e-05
cat__CustomerId_CustomerId_2932,1.5177028167801958e-08
cat__CustomerId_CustomerId_2933,1.2711619514405978e-05
cat__CustomerId_CustomerId_2934,9.091451176937307e-06
cat__CustomerId_CustomerId_2937,1.8920106820553337e-05
cat__CustomerId_CustomerId_2938,6.715766709817342e-06
cat__CustomerId_CustomerId_2939,0.0
cat__CustomerId_CustomerId_2940,1.4360852574974299e-08
cat__CustomerId_CustomerId_2941,4.354008135608142e-06
cat__CustomerId_CustomerId_2943,1.3930251698376586e-06
cat__CustomerId_CustomerId_2946,2.3308367137820086e-08
cat__CustomerId_CustomerId_2947,7.797071589027663e-05
cat__CustomerId_CustomerId_2948,2.8066611389174396e-06
cat__CustomerId_CustomerId_2949,0.0
cat__CustomerId_CustomerId_2950,0.0
cat__CustomerId_CustomerId_2953,0.0
cat__CustomerId_CustomerId_2954,1.1227539863709477e-06
cat__CustomerId_CustomerId_2956,5.314667117952926e-06
cat__CustomerId_CustomerId_2957,1.8374639860697758e-09
cat__CustomerId_CustomerId_2959,5.877119334585041e-06
cat__CustomerId_CustomerId_2961,3.937987663129396e-08
cat__CustomerId_CustomerId_2962,0.0
cat__CustomerId_CustomerId_2963,3.301191259218715e-09
cat__CustomerId_CustomerId_2965,2.3144002148786907e-05
cat__CustomerId_CustomerId_2966,1.9106758675052336e-05
cat__CustomerId_CustomerId_2968,1.3943940714892438e-05
cat__CustomerId_CustomerId_2969,7.472461722147028e-06
cat__CustomerId_CustomerId_2970,8.865762634455077e-06
cat__CustomerId_CustomerId_2971,0.0
cat__CustomerId_CustomerId_2972,2.0997362091250727e-05
cat__CustomerId_CustomerId_2973,0.0
cat__CustomerId_CustomerId_2977,1.862726790674533e-09
cat__CustomerId_CustomerId_2980,0.0
cat__CustomerId_CustomerId_2981,9.699473459833945e-08
cat__CustomerId_CustomerId_2986,8.462645267399362e-08
cat__CustomerId_CustomerId_2988,3.420115954899493e-07
cat__CustomerId_CustomerId_2989,1.370792483563774e-07
cat__CustomerId_CustomerId_2991,0.0
cat__CustomerId_CustomerId_2992,8.468334522646968e-06
cat__CustomerId_CustomerId_2995,4.6639786347757525e-06
cat__CustomerId_CustomerId_2996,0.0
cat__CustomerId_CustomerId_2997,1.722100034114831e-05
cat__CustomerId_CustomerId_3,1.3718778032186838e-09
cat__CustomerId_CustomerId_3000,0.0
cat__CustomerId_CustomerId_3001,4.426506052942572e-05
cat__CustomerId_CustomerId_3002,7.34487925736151e-06
cat__CustomerId_CustomerId_3003,7.806971288397779e-07
cat__CustomerId_CustomerId_3004,1.5752577852628083e-06
cat__CustomerId_CustomerId_3005,7.670590567618223e-06
cat__CustomerId_CustomerId_3007,2.7277033677579077e-05
cat__CustomerId_CustomerId_3008,0.0
cat__CustomerId_CustomerId_3009,4.568436564288972e-08
cat__CustomerId_CustomerId_3011,0.0
cat__CustomerId_CustomerId_3014,4.003391341790864e-08
cat__CustomerId_CustomerId_3016,7.9083414271678e-06
cat__CustomerId_CustomerId_3020,0.0
cat__CustomerId_CustomerId_3022,4.323625823232574e-08
cat__CustomerId_CustomerId_3026,1.3073658579352033e-05
cat__CustomerId_CustomerId_3027,5.642132509176553e-05
cat__CustomerId_CustomerId_3031,6.328071050602766e-07
cat__CustomerId_CustomerId_3032,7.298544990080066e-05
cat__CustomerId_CustomerId_3033,5.723703493799703e-06
cat__CustomerId_CustomerId_3035,2.0344800674126386e-05
cat__CustomerId_CustomerId_3037,1.3165417141098002e-08
cat__CustomerId_CustomerId_3038,0.0
cat__CustomerId_CustomerId_3041,0.0
cat__CustomerId_CustomerId_3042,3.744282847483498e-08
cat__CustomerId_CustomerId_3043,3.124678093755513e-05
cat__CustomerId_CustomerId_3044,3.789288012644587e-06
cat__CustomerId_CustomerId_3045,2.734453477863274e-09
cat__CustomerId_CustomerId_3046,2.0771230922284608e-06
cat__CustomerId_CustomerId_3047,1.4050032408822457e-07
cat__CustomerId_CustomerId_3049,7.942665938288213e-06
cat__CustomerId_CustomerId_3050,3.7710329639886423e-06
cat__CustomerId_CustomerId_3051,1.147297008179669e-06
cat__CustomerId_CustomerId_3052,2.2912571042723643e-05
cat__CustomerId_CustomerId_3053,3.767279197976614e-07
cat__CustomerId_CustomerId_3057,4.853953619252984e-05
cat__CustomerId_CustomerId_3058,1.0050465452442799e-05
cat__CustomerId_CustomerId_3061,2.1083875570782593e-07
cat__CustomerId_CustomerId_3063,1.930188989180035e-07
cat__CustomerId_CustomerId_3064,0.0
cat__CustomerId_CustomerId_3067,6.510287310126229e-06
cat__CustomerId_CustomerId_3068,8.717665238112163e-06
cat__CustomerId_CustomerId_3069,2.2065309011500156e-06
cat__CustomerId_CustomerId_3073,1.5389948824563387e-05
cat__CustomerId_CustomerId_3074,0.0
cat__CustomerId_CustomerId_3076,8.148938483539231e-09
cat__CustomerId_CustomerId_3077,0.0
cat__CustomerId_CustomerId_3079,1.3051975682593015e-05
cat__CustomerId_CustomerId_3081,9.082210215028506e-06
cat__CustomerId_CustomerId_3083,1.5438634174267808e-05
cat__CustomerId_CustomerId_3084,0.0
cat__CustomerId_CustomerId_3089,2.6914143921100156e-05
cat__CustomerId_CustomerId_3090,2.2761119553328044e-05
cat__CustomerId_CustomerId_3092,5.1899978500726304e-06
cat__CustomerId_CustomerId_3093,2.5527489621454115e-06
cat__CustomerId_CustomerId_3097,6.397671956704002e-07
cat__CustomerId_CustomerId_3098,1.407349220743385e-08
cat__CustomerId_CustomerId_3102,2.033267536316925e-05
cat__CustomerId_CustomerId_3103,9.243535533625373e-07
cat__CustomerId_CustomerId_3104,8.942752749584047e-06
cat__CustomerId_CustomerId_3105,2.6266028475856514e-09
cat__CustomerId_CustomerId_3107,8.498968170215032e-08
cat__CustomerId_CustomerId_3109,2.8953788094878943e-06
cat__CustomerId_CustomerId_3110,0.0
cat__CustomerId_CustomerId_3112,1.8038614642951043e-05
cat__CustomerId_CustomerId_3113,4.244690930730627e-08
cat__CustomerId_CustomerId_3115,1.7066237687114558e-07
cat__CustomerId_CustomerId_3117,1.7419687671070486e-06
cat__CustomerId_CustomerId_3118,5.3547578647801184e-05
cat__CustomerId_CustomerId_3120,4.638949687193947e-09
cat__CustomerId_CustomerId_3124,0.0
cat__CustomerId_CustomerId_3126,3.0444551341659155e-05
cat__CustomerId_CustomerId_3128,1.3499312115691433e-06
cat__CustomerId_CustomerId_3133,0.0
cat__CustomerId_CustomerId_3135,0.0
cat__CustomerId_CustomerId_3137,7.142083931796301e-08
cat__CustomerId_CustomerId_3138,7.21058089066746e-06
cat__CustomerId_CustomerId_3140,3.8543634589622516e-05
cat__CustomerId_CustomerId_3141,2.5228940577134866e-08
cat__CustomerId_CustomerId_3143,0.0
cat__CustomerId_CustomerId_3145,1.5316550409541584e-05
cat__CustomerId_CustomerId_3147,0.0
cat__CustomerId_CustomerId_3148,1.702955232162933e-06
cat__CustomerId_CustomerId_3151,1.0639273917115069e-05
cat__CustomerId_CustomerId_3152,2.6775901902786846e-06
cat__CustomerId_CustomerId_3153,1.051435440369405e-05
cat__CustomerId_CustomerId_3158,0.0
cat__CustomerId_CustomerId_3159,2.8259980077463825e-05
cat__CustomerId_CustomerId_3162,5.648604876691763e-07
cat__CustomerId_CustomerId_3166,1.2199404262157207e-05
cat__CustomerId_CustomerId_3167,1.2028316904121037e-05
cat__CustomerId_CustomerId_3168,8.11644121016276e-06
cat__CustomerId_CustomerId_3169,1.7357845127627834e-07
cat__CustomerId_CustomerId_3171,8.290912650395421e-06
cat__CustomerId_CustomerId_3172,0.0
cat__CustomerId_CustomerId_3174,1.995206886513976e-05
cat__CustomerId_CustomerId_3175,1.0413009322369072e-05
cat__CustomerId_CustomerId_3178,1.248748425832877e-06
cat__CustomerId_CustomerId_3179,1.4969438460956965e-07
cat__CustomerId_CustomerId_3180,2.8414222115716873e-06
cat__CustomerId_CustomerId_3181,1.0492151792976841e-07
cat__CustomerId_CustomerId_3184,0.0
cat__CustomerId_CustomerId_3187,9.70221445841831e-08
cat__CustomerId_CustomerId_3188,3.1544950238329043e-06
cat__CustomerId_CustomerId_3189,7.02183768533822e-07
cat__CustomerId_CustomerId_319,8.069794858894565e-06
cat__CustomerId_CustomerId_3190,1.239648932757915e-09
cat__CustomerId_CustomerId_3191,0.0
cat__CustomerId_CustomerId_3193,4.487768979839257e-06
cat__CustomerId_CustomerId_3194,4.858719925891756e-07
cat__CustomerId_CustomerId_3196,4.768193162382402e-06
cat__CustomerId_CustomerId_3197,2.2709971190978943e-09
cat__CustomerId_CustomerId_3201,8.66228669275608e-05
cat__CustomerId_CustomerId_3204,0.0
cat__CustomerId_CustomerId_3205,3.711701123414503e-07
cat__CustomerId_CustomerId_3206,3.007230747731103e-06
cat__CustomerId_CustomerId_3209,8.501031096642809e-07
cat__CustomerId_CustomerId_321,9.987754282395401e-06
cat__CustomerId_CustomerId_3210,2.345700493723705e-05
cat__CustomerId_CustomerId_3212,5.955868740051057e-06
cat__CustomerId_CustomerId_3213,0.0
cat__CustomerId_CustomerId_3214,1.3434399406132654e-05
cat__CustomerId_CustomerId_3215,4.190758913101893e-08
cat__CustomerId_CustomerId_3218,1.542776155505503e-05
cat__CustomerId_CustomerId_3219,9.861121234630114e-06
cat__CustomerId_CustomerId_322,4.443870352724148e-06
cat__CustomerId_CustomerId_3220,3.981869024112369e-10
cat__CustomerId_CustomerId_3222,2.6855545823395677e-05
cat__CustomerId_CustomerId_3223,7.559855853965373e-07
cat__CustomerId_CustomerId_3226,4.250523980396841e-06
cat__CustomerId_CustomerId_3229,9.368280941371825e-06
cat__CustomerId_CustomerId_323,1.8462715870445558e-05
cat__CustomerId_CustomerId_3230,0.0
cat__CustomerId_CustomerId_3233,1.7672844696039427e-08
cat__CustomerId_CustomerId_3234,5.512400641601912e-05
cat__CustomerId_CustomerId_3235,1.2980353755365809e-08
cat__CustomerId_CustomerId_3236,3.6895876452583164e-06
cat__CustomerId_CustomerId_3237,1.498173958930471e-05
cat__CustomerId_CustomerId_3238,1.0889193798325305e-05
cat__CustomerId_CustomerId_324,1.2469976865698903e-06
cat__CustomerId_CustomerId_3240,3.2384039417107907e-09
cat__CustomerId_CustomerId_3241,0.0
cat__CustomerId_CustomerId_3242,1.3041850536226495e-06
cat__CustomerId_CustomerId_3243,2.8388058275471954e-08
cat__CustomerId_CustomerId_3245,9.142684503225662e-08
cat__CustomerId_CustomerId_3246,7.423073553156304e-07
cat__CustomerId_CustomerId_3248,1.1033006987958852e-05
cat__CustomerId_CustomerId_3249,0.0
cat__CustomerId_CustomerId_3251,6.43552221666208e-06
cat__CustomerId_CustomerId_3252,5.229217082040344e-07
cat__CustomerId_CustomerId_3253,9.608719830096514e-07
cat__CustomerId_CustomerId_3254,8.077580024140526e-06
cat__CustomerId_CustomerId_3255,2.1200969376119035e-05
cat__CustomerId_CustomerId_3256,2.475214600135142e-07
cat__CustomerId_CustomerId_3257,1.248527038173194e-05
cat__CustomerId_CustomerId_3260,5.161374578508666e-06
cat__CustomerId_CustomerId_3265,1.196321282801818e-05
cat__CustomerId_CustomerId_3266,2.2191477283255626e-08
cat__CustomerId_CustomerId_3267,5.945664358064998e-06
cat__CustomerId_CustomerId_3269,2.025243243498577e-06
cat__CustomerId_CustomerId_327,8.407348447127908e-06
cat__CustomerId_CustomerId_3270,0.0
cat__CustomerId_CustomerId_3272,3.3359848913502556e-06
cat__CustomerId_CustomerId_3273,9.14544481408714e-05
cat__CustomerId_CustomerId_3276,1.760601877582197e-05
cat__CustomerId_CustomerId_3278,0.0
cat__CustomerId_CustomerId_328,5.7142121502132334e-06
cat__CustomerId_CustomerId_3280,3.910797809871605e-06
cat__CustomerId_CustomerId_3282,1.1632338629465087e-08
cat__CustomerId_CustomerId_3285,1.8547059320490071e-06
cat__CustomerId_CustomerId_3287,2.0413422942246706e-06
cat__CustomerId_CustomerId_3288,5.312222944792261e-09
cat__CustomerId_CustomerId_3289,0.0
cat__CustomerId_CustomerId_329,7.253211140986136e-05
cat__CustomerId_CustomerId_3290,6.509643339839768e-06
cat__CustomerId_CustomerId_3291,1.9332976536141675e-06
cat__CustomerId_CustomerId_3292,0.0
cat__CustomerId_CustomerId_3293,6.55285877044038e-06
cat__CustomerId_CustomerId_3294,3.5143213955520136e-05
cat__CustomerId_CustomerId_3295,2.508889835778928e-07
cat__CustomerId_CustomerId_3297,1.5498076006811045e-07
cat__CustomerId_CustomerId_3298,2.0452037690271684e-07
cat__CustomerId_CustomerId_330,0.0
cat__CustomerId_CustomerId_3301,6.124948639558779e-06
cat__CustomerId_CustomerId_3303,1.2130093276336742e-05
cat__CustomerId_CustomerId_3307,6.743939715648669e-07
cat__CustomerId_CustomerId_3308,0.0
cat__CustomerId_CustomerId_3309,9.246045340575488e-06
cat__CustomerId_CustomerId_3310,5.716383873546591e-08
cat__CustomerId_CustomerId_3311,2.076438300116413e-06
cat__CustomerId_CustomerId_3313,1.1037651241493083e-05
cat__CustomerId_CustomerId_3314,2.53057741465689e-05
cat__CustomerId_CustomerId_3318,4.293337486562693e-05
cat__CustomerId_CustomerId_332,5.472367490365015e-06
cat__CustomerId_CustomerId_3321,5.67112999340948e-06
cat__CustomerId_CustomerId_3322,5.081725588518307e-07
cat__CustomerId_CustomerId_3323,3.5083531294818434e-06
cat__CustomerId_CustomerId_3326,1.857008877222082e-05
cat__CustomerId_CustomerId_3327,1.9379976062459673e-06
cat__CustomerId_CustomerId_3328,2.0609836914763865e-07
cat__CustomerId_CustomerId_3329,0.0
cat__CustomerId_CustomerId_3331,1.9265211780410812e-07
cat__CustomerId_CustomerId_3332,1.8442692019811223e-05
cat__CustomerId_CustomerId_3333,2.5754719139079762e-05
cat__CustomerId_CustomerId_3334,2.8022420541252316e-06
cat__CustomerId_CustomerId_3336,1.9704403759754072e-08
cat__CustomerId_CustomerId_3339,4.555084811559371e-05
cat__CustomerId_CustomerId_334,3.202382998721349e-05
cat__CustomerId_CustomerId_3340,0.0
cat__CustomerId_CustomerId_3343,1.2755239425029601e-05
cat__CustomerId_CustomerId_3344,4.5214141622625714e-07
cat__CustomerId_CustomerId_3345,5.6995599784504476e-08
cat__CustomerId_CustomerId_3346,8.91877448429726e-06
cat__CustomerId_CustomerId_3347,0.00010577333047371376
cat__CustomerId_CustomerId_3349,3.957235431317718e-05
cat__CustomerId_CustomerId_335,2.098121733278847e-08
cat__CustomerId_CustomerId_3352,2.6609381451340734e-08
cat__CustomerId_CustomerId_3353,6.21184395182357e-06
cat__CustomerId_CustomerId_3354,2.1913287553775457e-05
cat__CustomerId_CustomerId_3355,2.973216199105862e-07
cat__CustomerId_CustomerId_3356,4.3437703369089776e-05
cat__CustomerId_CustomerId_3357,1.5736672954210894e-05
cat__CustomerId_CustomerId_3359,1.069822171229928e-05
cat__CustomerId_CustomerId_336,0.0
cat__CustomerId_CustomerId_3360,4.949725686656637e-10
cat__CustomerId_CustomerId_3361,4.4652845728925814e-05
cat__CustomerId_CustomerId_3363,1.0097909928788546e-09
cat__CustomerId_CustomerId_3364,0.00016337929804373526
cat__CustomerId_CustomerId_3365,8.065417745705464e-06
cat__CustomerId_CustomerId_3366,4.438535174082244e-06
cat__CustomerId_CustomerId_337,8.534125504917889e-05
cat__CustomerId_CustomerId_3371,4.82008077020479e-07
cat__CustomerId_CustomerId_3373,3.388251072520274e-05
cat__CustomerId_CustomerId_3374,0.0
cat__CustomerId_CustomerId_3375,5.236459457297533e-05
cat__CustomerId_CustomerId_3376,1.2833967612992805e-05
cat__CustomerId_CustomerId_3377,1.3697893399040038e-05
cat__CustomerId_CustomerId_3378,2.24608299215279e-05
cat__CustomerId_CustomerId_3379,3.12850889480807e-08
cat__CustomerId_CustomerId_338,7.877130723591883e-05
cat__CustomerId_CustomerId_3380,0.0
cat__CustomerId_CustomerId_3385,0.0
cat__CustomerId_CustomerId_3386,5.245012526692667e-06
cat__CustomerId_CustomerId_3388,1.32366401603191e-06
cat__CustomerId_CustomerId_3389,0.0
cat__CustomerId_CustomerId_3390,6.576709094643518e-06
cat__CustomerId_CustomerId_3391,0.0
cat__CustomerId_CustomerId_3392,5.2219118516832894e-06
cat__CustomerId_CustomerId_3398,1.5516286114877628e-05
cat__CustomerId_CustomerId_340,2.5614001287112943e-05
cat__CustomerId_CustomerId_3401,3.992230876272575e-06
cat__CustomerId_CustomerId_3403,0.0
cat__CustomerId_CustomerId_3407,1.5308313076023492e-06
cat__CustomerId_CustomerId_3408,0.0
cat__CustomerId_CustomerId_341,4.692671385688555e-07
cat__CustomerId_CustomerId_3410,1.9616398362848856e-06
cat__CustomerId_CustomerId_3412,2.5466604616657346e-06
cat__CustomerId_CustomerId_3413,5.624404239256113e-06
cat__CustomerId_CustomerId_3414,0.0
cat__CustomerId_CustomerId_3415,0.0
cat__CustomerId_CustomerId_3416,6.914499204616986e-06
cat__CustomerId_CustomerId_3417,9.04726857380695e-06
cat__CustomerId_CustomerId_3418,4.2350216566222614e-08
cat__CustomerId_CustomerId_3419,2.84188982284873e-06
cat__CustomerId_CustomerId_3420,0.0
cat__CustomerId_CustomerId_3421,1.2352596863865776e-05
cat__CustomerId_CustomerId_3422,3.591217903873008e-09
cat__CustomerId_CustomerId_3424,5.624659688709463e-06
cat__CustomerId_CustomerId_3425,9.44804542066053e-08
cat__CustomerId_CustomerId_3427,2.2658034980532412e-07
cat__CustomerId_CustomerId_3430,5.624232651491415e-06
cat__CustomerId_CustomerId_3432,6.5191412023100345e-06
cat__CustomerId_CustomerId_3433,1.9752037723171317e-05
cat__CustomerId_CustomerId_3435,2.136164331587608e-08
cat__CustomerId_CustomerId_3436,8.25656833594869e-06
cat__CustomerId_CustomerId_3437,1.0967631387747969e-08
cat__CustomerId_CustomerId_3438,0.0
